program_name,kernel_mangled_name,gpu,model_name,use_sass,cost_usd
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,A100,Opus 4.6,False,0.121865
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,A100,Opus 4.6,True,0.13211
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,GPT 5.4,False,0.039463
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,GPT 5.4,True,0.0409115
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,GPT OSS,False,0.00298813
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,GPT OSS,True,0.000906248
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,Opus 4.6,False,0.118615
btree-cuda,_ZN8GpuBTree7kernels10init_btreeI13PoolAllocatorEEvPjT_,H100,Opus 4.6,True,0.127755
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,GPT 5.4,False,0.0229455
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,GPT 5.4,True,0.040659
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,GPT OSS,False,0.00490182
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,GPT OSS,True,0.001211217
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,Opus 4.6,False,0.090675
burger-cuda,_Z4corePdS_PKdS1_iidddd,3080,Opus 4.6,True,0.14428
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,GPT 5.4,False,0.0234905
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,GPT 5.4,True,0.041129
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,GPT OSS,False,0.0031137
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,GPT OSS,True,0.001045001
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,Opus 4.6,False,0.094095
burger-cuda,_Z4corePdS_PKdS1_iidddd,A10,Opus 4.6,True,0.159875
burger-cuda,_Z4corePdS_PKdS1_iidddd,A100,GPT 5.4,False,0.020378
burger-cuda,_Z4corePdS_PKdS1_iidddd,A100,GPT 5.4,True,0.040579
burger-cuda,_Z4corePdS_PKdS1_iidddd,A100,GPT OSS,False,0.000962429
burger-cuda,_Z4corePdS_PKdS1_iidddd,A100,Opus 4.6,False,0.098335
burger-cuda,_Z4corePdS_PKdS1_iidddd,A100,Opus 4.6,True,0.15276
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,GPT 5.4,False,0.0215725
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,GPT 5.4,True,0.039519
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,GPT OSS,False,0.00096524
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,GPT OSS,True,0.001208565
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,Opus 4.6,False,0.09806
burger-cuda,_Z4corePdS_PKdS1_iidddd,H100,Opus 4.6,True,0.14815
burger-cuda,_Z6updatePdS_PKdS1_i,3080,GPT 5.4,False,0.0186855
burger-cuda,_Z6updatePdS_PKdS1_i,3080,GPT 5.4,True,0.020889
burger-cuda,_Z6updatePdS_PKdS1_i,3080,GPT OSS,False,0.00058903
burger-cuda,_Z6updatePdS_PKdS1_i,3080,GPT OSS,True,0.00124785
burger-cuda,_Z6updatePdS_PKdS1_i,3080,Opus 4.6,False,0.063215
burger-cuda,_Z6updatePdS_PKdS1_i,3080,Opus 4.6,True,0.0786
burger-cuda,_Z6updatePdS_PKdS1_i,A10,GPT 5.4,False,0.0192875
burger-cuda,_Z6updatePdS_PKdS1_i,A10,GPT 5.4,True,0.020774
burger-cuda,_Z6updatePdS_PKdS1_i,A10,GPT OSS,False,0.000292094
burger-cuda,_Z6updatePdS_PKdS1_i,A10,GPT OSS,True,0.00124245
burger-cuda,_Z6updatePdS_PKdS1_i,A10,Opus 4.6,False,0.063685
burger-cuda,_Z6updatePdS_PKdS1_i,A10,Opus 4.6,True,0.07202
burger-cuda,_Z6updatePdS_PKdS1_i,A100,GPT 5.4,False,0.018533
burger-cuda,_Z6updatePdS_PKdS1_i,A100,GPT 5.4,True,0.021209
burger-cuda,_Z6updatePdS_PKdS1_i,A100,GPT OSS,False,0.000533891
burger-cuda,_Z6updatePdS_PKdS1_i,A100,GPT OSS,True,0.00229305
burger-cuda,_Z6updatePdS_PKdS1_i,A100,Opus 4.6,False,0.065525
burger-cuda,_Z6updatePdS_PKdS1_i,A100,Opus 4.6,True,0.0715
burger-cuda,_Z6updatePdS_PKdS1_i,H100,GPT 5.4,False,0.0189505
burger-cuda,_Z6updatePdS_PKdS1_i,H100,GPT 5.4,True,0.0203865
burger-cuda,_Z6updatePdS_PKdS1_i,H100,GPT OSS,False,0.000512002
burger-cuda,_Z6updatePdS_PKdS1_i,H100,GPT OSS,True,0.0019485
burger-cuda,_Z6updatePdS_PKdS1_i,H100,Opus 4.6,False,0.063775
burger-cuda,_Z6updatePdS_PKdS1_i,H100,Opus 4.6,True,0.073935
burger-cuda,_Z7bound_hPdS_ii,3080,GPT 5.4,False,0.0178655
burger-cuda,_Z7bound_hPdS_ii,3080,GPT 5.4,True,0.019079
burger-cuda,_Z7bound_hPdS_ii,3080,GPT OSS,False,0.00234693
burger-cuda,_Z7bound_hPdS_ii,3080,GPT OSS,True,0.000456765
burger-cuda,_Z7bound_hPdS_ii,3080,Opus 4.6,False,0.07553
burger-cuda,_Z7bound_hPdS_ii,3080,Opus 4.6,True,0.077145
burger-cuda,_Z7bound_hPdS_ii,A10,GPT 5.4,False,0.0185455
burger-cuda,_Z7bound_hPdS_ii,A10,GPT 5.4,True,0.020299
burger-cuda,_Z7bound_hPdS_ii,A10,GPT OSS,False,0.000637738
burger-cuda,_Z7bound_hPdS_ii,A10,GPT OSS,True,0.000510569
burger-cuda,_Z7bound_hPdS_ii,A10,Opus 4.6,False,0.0709
burger-cuda,_Z7bound_hPdS_ii,A10,Opus 4.6,True,0.078815
burger-cuda,_Z7bound_hPdS_ii,A100,GPT 5.4,False,0.0184
burger-cuda,_Z7bound_hPdS_ii,A100,GPT 5.4,True,0.020539
burger-cuda,_Z7bound_hPdS_ii,A100,GPT OSS,False,0.00224894
burger-cuda,_Z7bound_hPdS_ii,A100,GPT OSS,True,0.00197415
burger-cuda,_Z7bound_hPdS_ii,A100,Opus 4.6,False,0.071115
burger-cuda,_Z7bound_hPdS_ii,A100,Opus 4.6,True,0.08479
burger-cuda,_Z7bound_hPdS_ii,H100,GPT 5.4,False,0.0184455
burger-cuda,_Z7bound_hPdS_ii,H100,GPT 5.4,True,0.020574
burger-cuda,_Z7bound_hPdS_ii,H100,GPT OSS,False,0.0026744
burger-cuda,_Z7bound_hPdS_ii,H100,GPT OSS,True,0.000620119
burger-cuda,_Z7bound_hPdS_ii,H100,Opus 4.6,False,0.07194
burger-cuda,_Z7bound_hPdS_ii,H100,Opus 4.6,True,0.07904
burger-cuda,_Z7bound_vPdS_ii,3080,GPT 5.4,False,0.0175475
burger-cuda,_Z7bound_vPdS_ii,3080,GPT 5.4,True,0.020954
burger-cuda,_Z7bound_vPdS_ii,3080,GPT OSS,True,0.00198765
burger-cuda,_Z7bound_vPdS_ii,3080,Opus 4.6,False,0.078805
burger-cuda,_Z7bound_vPdS_ii,3080,Opus 4.6,True,0.079015
burger-cuda,_Z7bound_vPdS_ii,A10,GPT 5.4,False,0.0183175
burger-cuda,_Z7bound_vPdS_ii,A10,GPT 5.4,True,0.019954
burger-cuda,_Z7bound_vPdS_ii,A10,GPT OSS,False,0.00200057
burger-cuda,_Z7bound_vPdS_ii,A10,GPT OSS,True,0.00178605
burger-cuda,_Z7bound_vPdS_ii,A10,Opus 4.6,False,0.0688
burger-cuda,_Z7bound_vPdS_ii,A10,Opus 4.6,True,0.078935
burger-cuda,_Z7bound_vPdS_ii,A100,GPT 5.4,False,0.018628
burger-cuda,_Z7bound_vPdS_ii,A100,GPT 5.4,True,0.020004
burger-cuda,_Z7bound_vPdS_ii,A100,GPT OSS,False,0.000462105
burger-cuda,_Z7bound_vPdS_ii,A100,GPT OSS,True,0.00224985
burger-cuda,_Z7bound_vPdS_ii,A100,Opus 4.6,False,0.06779
burger-cuda,_Z7bound_vPdS_ii,A100,Opus 4.6,True,0.081255
burger-cuda,_Z7bound_vPdS_ii,H100,GPT 5.4,False,0.0187155
burger-cuda,_Z7bound_vPdS_ii,H100,GPT 5.4,True,0.020799
burger-cuda,_Z7bound_vPdS_ii,H100,GPT OSS,False,0.000503296
burger-cuda,_Z7bound_vPdS_ii,H100,GPT OSS,True,0.000569389
burger-cuda,_Z7bound_vPdS_ii,H100,Opus 4.6,False,0.070065
burger-cuda,_Z7bound_vPdS_ii,H100,Opus 4.6,True,0.075035
burger-omp,main_l101,3080,GPT 5.4,False,0.020818
burger-omp,main_l101,3080,GPT 5.4,True,0.021534
burger-omp,main_l101,3080,GPT OSS,False,0.000753711
burger-omp,main_l101,3080,GPT OSS,True,0.00285795
burger-omp,main_l101,3080,Opus 4.6,False,0.091695
burger-omp,main_l101,3080,Opus 4.6,True,0.087965
burger-omp,main_l101,A10,GPT 5.4,False,0.021088
burger-omp,main_l101,A10,GPT 5.4,True,0.022194
burger-omp,main_l101,A10,GPT OSS,False,0.000836887
burger-omp,main_l101,A10,GPT OSS,True,0.00270165
burger-omp,main_l101,A10,Opus 4.6,False,0.089295
burger-omp,main_l101,A10,Opus 4.6,True,0.092765
burger-omp,main_l101,A100,GPT 5.4,False,0.0206755
burger-omp,main_l101,A100,GPT 5.4,True,0.0233065
burger-omp,main_l101,A100,GPT OSS,False,0.000838524
burger-omp,main_l101,A100,Opus 4.6,False,0.087985
burger-omp,main_l101,A100,Opus 4.6,True,0.10075
burger-omp,main_l101,H100,GPT 5.4,False,0.021333
burger-omp,main_l101,H100,GPT 5.4,True,0.0229865
burger-omp,main_l101,H100,GPT OSS,False,0.000877815
burger-omp,main_l101,H100,Opus 4.6,False,0.083535
burger-omp,main_l101,H100,Opus 4.6,True,0.111475
burger-omp,main_l110,3080,GPT 5.4,False,0.021373
burger-omp,main_l110,3080,GPT 5.4,True,0.0245915
burger-omp,main_l110,3080,GPT OSS,False,0.000807481
burger-omp,main_l110,3080,Opus 4.6,False,0.10392
burger-omp,main_l110,3080,Opus 4.6,True,0.0871
burger-omp,main_l110,A10,GPT 5.4,False,0.021958
burger-omp,main_l110,A10,GPT 5.4,True,0.0240065
burger-omp,main_l110,A10,GPT OSS,False,0.00298665
burger-omp,main_l110,A10,GPT OSS,True,0.000872752
burger-omp,main_l110,A10,Opus 4.6,False,0.094395
burger-omp,main_l110,A10,Opus 4.6,True,0.0944
burger-omp,main_l110,A100,GPT 5.4,False,0.0212155
burger-omp,main_l110,A100,GPT 5.4,True,0.026214
burger-omp,main_l110,A100,GPT OSS,False,0.000860184
burger-omp,main_l110,A100,GPT OSS,True,0.00397305
burger-omp,main_l110,A100,Opus 4.6,False,0.097035
burger-omp,main_l110,A100,Opus 4.6,True,0.09067
burger-omp,main_l110,H100,GPT 5.4,False,0.020178
burger-omp,main_l110,H100,GPT 5.4,True,0.029054
burger-omp,main_l110,H100,GPT OSS,False,0.000787755
burger-omp,main_l110,H100,GPT OSS,True,0.001016471
burger-omp,main_l110,H100,Opus 4.6,False,0.105585
burger-omp,main_l110,H100,Opus 4.6,True,0.09031
burger-omp,main_l77,3080,GPT 5.4,False,0.022513
burger-omp,main_l77,3080,GPT 5.4,True,0.058715
burger-omp,main_l77,3080,GPT OSS,False,0.000779171
burger-omp,main_l77,3080,GPT OSS,True,0.001438763
burger-omp,main_l77,3080,Opus 4.6,False,0.110695
burger-omp,main_l77,3080,Opus 4.6,True,0.221535
burger-omp,main_l77,A10,GPT 5.4,False,0.021448
burger-omp,main_l77,A10,GPT 5.4,True,0.052484
burger-omp,main_l77,A10,GPT OSS,False,0.000832897
burger-omp,main_l77,A10,GPT OSS,True,0.001298689
burger-omp,main_l77,A10,Opus 4.6,False,0.093895
burger-omp,main_l77,A10,Opus 4.6,True,0.20401
burger-omp,main_l77,A100,GPT 5.4,False,0.0217255
burger-omp,main_l77,A100,GPT 5.4,True,0.053269
burger-omp,main_l77,A100,GPT OSS,False,0.000846884
burger-omp,main_l77,A100,Opus 4.6,False,0.084185
burger-omp,main_l77,A100,Opus 4.6,True,0.21008
burger-omp,main_l77,H100,GPT 5.4,False,0.021633
burger-omp,main_l77,H100,GPT 5.4,True,0.057039
burger-omp,main_l77,H100,GPT OSS,False,0.000714225
burger-omp,main_l77,H100,Opus 4.6,False,0.099085
burger-omp,main_l77,H100,Opus 4.6,True,0.194375
burger-omp,main_l93,3080,GPT 5.4,False,0.020818
burger-omp,main_l93,3080,GPT 5.4,True,0.0231765
burger-omp,main_l93,3080,GPT OSS,False,0.001031301
burger-omp,main_l93,3080,GPT OSS,True,0.0026139
burger-omp,main_l93,3080,Opus 4.6,False,0.10342
burger-omp,main_l93,3080,Opus 4.6,True,0.091295
burger-omp,main_l93,A10,GPT 5.4,False,0.022573
burger-omp,main_l93,A10,GPT 5.4,True,0.0229065
burger-omp,main_l93,A10,GPT OSS,False,0.000844867
burger-omp,main_l93,A10,GPT OSS,True,0.0037206
burger-omp,main_l93,A10,Opus 4.6,False,0.09342
burger-omp,main_l93,A10,Opus 4.6,True,0.09787
burger-omp,main_l93,A100,GPT 5.4,False,0.0210055
burger-omp,main_l93,A100,GPT 5.4,True,0.027214
burger-omp,main_l93,A100,GPT OSS,False,0.001005344
burger-omp,main_l93,A100,GPT OSS,True,0.000840137
burger-omp,main_l93,A100,Opus 4.6,False,0.086885
burger-omp,main_l93,A100,Opus 4.6,True,0.103365
burger-omp,main_l93,H100,GPT 5.4,False,0.020463
burger-omp,main_l93,H100,GPT 5.4,True,0.0241965
burger-omp,main_l93,H100,GPT OSS,False,0.000930445
burger-omp,main_l93,H100,GPT OSS,True,0.001419794
burger-omp,main_l93,H100,Opus 4.6,False,0.093435
burger-omp,main_l93,H100,Opus 4.6,True,0.099745
bwt-cuda,_Z14generate_tablePiii,3080,GPT 5.4,False,0.0164705
bwt-cuda,_Z14generate_tablePiii,3080,GPT 5.4,True,0.022544
bwt-cuda,_Z14generate_tablePiii,3080,GPT OSS,False,0.000421636
bwt-cuda,_Z14generate_tablePiii,3080,GPT OSS,True,0.000623815
bwt-cuda,_Z14generate_tablePiii,3080,Opus 4.6,False,0.05581
bwt-cuda,_Z14generate_tablePiii,3080,Opus 4.6,True,0.074005
bwt-cuda,_Z14generate_tablePiii,A10,GPT 5.4,False,0.015713
bwt-cuda,_Z14generate_tablePiii,A10,GPT 5.4,True,0.0214415
bwt-cuda,_Z14generate_tablePiii,A10,GPT OSS,False,0.000453205
bwt-cuda,_Z14generate_tablePiii,A10,GPT OSS,True,0.000520674
bwt-cuda,_Z14generate_tablePiii,A10,Opus 4.6,False,0.053655
bwt-cuda,_Z14generate_tablePiii,A10,Opus 4.6,True,0.079175
bwt-cuda,_Z14generate_tablePiii,A100,GPT 5.4,False,0.0165905
bwt-cuda,_Z14generate_tablePiii,A100,GPT 5.4,True,0.0220265
bwt-cuda,_Z14generate_tablePiii,A100,GPT OSS,False,0.000418362
bwt-cuda,_Z14generate_tablePiii,A100,GPT OSS,True,0.000537044
bwt-cuda,_Z14generate_tablePiii,A100,Opus 4.6,False,0.05437
bwt-cuda,_Z14generate_tablePiii,A100,Opus 4.6,True,0.08152
bwt-cuda,_Z14generate_tablePiii,H100,GPT 5.4,False,0.016408
bwt-cuda,_Z14generate_tablePiii,H100,GPT 5.4,True,0.021644
bwt-cuda,_Z14generate_tablePiii,H100,GPT OSS,False,0.000433143
bwt-cuda,_Z14generate_tablePiii,H100,GPT OSS,True,0.000519255
bwt-cuda,_Z14generate_tablePiii,H100,Opus 4.6,False,0.053995
bwt-cuda,_Z14generate_tablePiii,H100,Opus 4.6,True,0.075335
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,GPT 5.4,False,0.023313
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,GPT 5.4,True,0.030969
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,GPT OSS,False,0.000654893
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,GPT OSS,True,0.000876541
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,Opus 4.6,False,0.069325
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,3080,Opus 4.6,True,0.107255
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,GPT 5.4,False,0.0192705
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,GPT 5.4,True,0.0260565
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,GPT OSS,False,0.000670692
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,GPT OSS,True,0.00093661
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,Opus 4.6,False,0.07112
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A10,Opus 4.6,True,0.101825
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,GPT 5.4,False,0.021855
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,GPT 5.4,True,0.026259
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,GPT OSS,False,0.000800009
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,GPT OSS,True,0.000925225
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,Opus 4.6,False,0.064485
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,A100,Opus 4.6,True,0.105255
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,H100,GPT 5.4,False,0.0188705
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,H100,GPT 5.4,True,0.0279965
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,H100,GPT OSS,False,0.00065101
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,H100,Opus 4.6,False,0.06786
bwt-cuda,_Z17bitonic_sort_stepPiiiiPKci,H100,Opus 4.6,True,0.09722
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,GPT 5.4,False,0.017093
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,GPT 5.4,True,0.0331365
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,GPT OSS,False,0.000556127
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,GPT OSS,True,0.0024681
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,Opus 4.6,False,0.069685
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,3080,Opus 4.6,True,0.119295
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A10,GPT 5.4,False,0.0163025
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A10,GPT 5.4,True,0.031179
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A10,GPT OSS,False,0.000644316
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A10,Opus 4.6,False,0.06653
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A10,Opus 4.6,True,0.119115
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,GPT 5.4,False,0.01679
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,GPT 5.4,True,0.0333665
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,GPT OSS,False,0.000534233
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,GPT OSS,True,0.0030639
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,Opus 4.6,False,0.06847
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,A100,Opus 4.6,True,0.12053
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,GPT 5.4,False,0.0169405
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,GPT 5.4,True,0.0335915
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,GPT OSS,False,0.000434824
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,GPT OSS,True,0.0032898
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,Opus 4.6,False,0.06997
bwt-cuda,_Z20reconstruct_sequencePKiPKcPci,H100,Opus 4.6,True,0.13155
bwt-omp,_Z14generate_tablePiii_l9,3080,GPT 5.4,False,0.0139655
bwt-omp,_Z14generate_tablePiii_l9,3080,GPT 5.4,True,0.019479
bwt-omp,_Z14generate_tablePiii_l9,3080,GPT OSS,False,0.00038785
bwt-omp,_Z14generate_tablePiii_l9,3080,GPT OSS,True,0.000460499
bwt-omp,_Z14generate_tablePiii_l9,3080,Opus 4.6,False,0.050285
bwt-omp,_Z14generate_tablePiii_l9,3080,Opus 4.6,True,0.0698
bwt-omp,_Z14generate_tablePiii_l9,A10,GPT 5.4,False,0.014693
bwt-omp,_Z14generate_tablePiii_l9,A10,GPT 5.4,True,0.0189915
bwt-omp,_Z14generate_tablePiii_l9,A10,GPT OSS,False,0.00135345
bwt-omp,_Z14generate_tablePiii_l9,A10,GPT OSS,True,0.000481428
bwt-omp,_Z14generate_tablePiii_l9,A10,Opus 4.6,False,0.050705
bwt-omp,_Z14generate_tablePiii_l9,A10,Opus 4.6,True,0.07617
bwt-omp,_Z14generate_tablePiii_l9,A100,GPT 5.4,False,0.0145055
bwt-omp,_Z14generate_tablePiii_l9,A100,GPT 5.4,True,0.019179
bwt-omp,_Z14generate_tablePiii_l9,A100,GPT OSS,False,0.000419726
bwt-omp,_Z14generate_tablePiii_l9,A100,GPT OSS,True,0.000477745
bwt-omp,_Z14generate_tablePiii_l9,A100,Opus 4.6,False,0.05492
bwt-omp,_Z14generate_tablePiii_l9,A100,Opus 4.6,True,0.069035
bwt-omp,_Z14generate_tablePiii_l9,H100,GPT 5.4,False,0.014833
bwt-omp,_Z14generate_tablePiii_l9,H100,GPT 5.4,True,0.0198465
bwt-omp,_Z14generate_tablePiii_l9,H100,GPT OSS,False,0.00169046
bwt-omp,_Z14generate_tablePiii_l9,H100,GPT OSS,True,0.000493372
bwt-omp,_Z14generate_tablePiii_l9,H100,Opus 4.6,False,0.05102
bwt-omp,_Z14generate_tablePiii_l9,H100,Opus 4.6,True,0.071445
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,GPT 5.4,False,0.01746
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,GPT 5.4,True,0.027674
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,GPT OSS,False,0.000535607
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,GPT OSS,True,0.00327135
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,Opus 4.6,False,0.064775
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,3080,Opus 4.6,True,0.10212
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A10,GPT 5.4,False,0.0175155
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A10,GPT 5.4,True,0.0271115
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A10,GPT OSS,False,0.000516446
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A10,Opus 4.6,False,0.063645
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A10,Opus 4.6,True,0.10974
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A100,GPT 5.4,False,0.017208
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A100,GPT 5.4,True,0.0302465
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A100,GPT OSS,False,0.000543923
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A100,Opus 4.6,False,0.064385
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,A100,Opus 4.6,True,0.115315
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,GPT 5.4,False,0.0187655
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,GPT 5.4,True,0.0294465
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,GPT OSS,False,0.000523174
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,GPT OSS,True,0.002769
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,Opus 4.6,False,0.065635
bwt-omp,_Z17bitonic_sort_stepPiiiiPKci_l27,H100,Opus 4.6,True,0.114175
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,GPT 5.4,False,0.0217805
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,GPT 5.4,True,0.071359
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,GPT OSS,False,0.00092453
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,GPT OSS,True,0.00615585
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,Opus 4.6,False,0.099365
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,3080,Opus 4.6,True,0.28855
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,GPT 5.4,False,0.0222655
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,GPT 5.4,True,0.070629
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,GPT OSS,False,0.000887324
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,GPT OSS,True,0.00572085
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,Opus 4.6,False,0.132435
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A10,Opus 4.6,True,0.284745
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,GPT 5.4,False,0.022168
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,GPT 5.4,True,0.0744265
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,GPT OSS,False,0.00316635
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,GPT OSS,True,0.0051723
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,Opus 4.6,False,0.092725
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,A100,Opus 4.6,True,0.3447
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,GPT 5.4,False,0.0232755
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,GPT 5.4,True,0.0686015
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,GPT OSS,False,0.000926352
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,GPT OSS,True,0.0058356
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,Opus 4.6,False,0.13265
car-cuda,_Z3carPKfS0_S0_S0_Pf6paramsiim,H100,Opus 4.6,True,0.268455
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,GPT 5.4,False,0.023163
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,GPT 5.4,True,0.0612915
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,GPT OSS,False,0.001039265
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,GPT OSS,True,0.0049431
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,Opus 4.6,False,0.097875
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,3080,Opus 4.6,True,0.20532
