"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelIjLi2EEvPT_PKS0_iibbi","void reverseKernel<unsigned int, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned int, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned int, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelItLi0EEvPT_PKS0_iibbi","void reverseKernel<unsigned short, (int)0>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)0>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)0>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelItLi1EEvPT_PKS0_iibbi","void reverseKernel<unsigned short, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelItLi2EEvPT_PKS0_iibbi","void reverseKernel<unsigned short, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelItLi4EEvPT_PKS0_iibbi","void reverseKernel<unsigned short, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned short, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelIhLi1EEvPT_PKS0_iibbi","void reverseKernel<unsigned char, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)1>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelIhLi2EEvPT_PKS0_iibbi","void reverseKernel<unsigned char, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)2>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelIhLi4EEvPT_PKS0_iibbi","void reverseKernel<unsigned char, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)4>(T1 *, const T1 *, int, int, bool, bool, int)"
"reverse2D-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/reverse2D","not profiled",4.822190176000731,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","reverse2D","8192 8192 100","cuda","_Z13reverseKernelIhLi8EEvPT_PKS0_iibbi","void reverseKernel<unsigned char, (int)8>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)8>(T1 *, const T1 *, int, int, bool, bool, int)","void reverseKernel<unsigned char, (int)8>(T1 *, const T1 *, int, int, bool, bool, int)"
"rfs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rfs","normal",20.253185791998476,8.6,"_Z8sumArrayfiPKfPf",3817630276.56,0.0,0.2376291594552326,0.0,0.0,907180273.7298,0.0,10992000.0,"(256, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",9971725.0,0.0,0.0,15131072.0,1376553129.5487628,0.3605779056187575,"rfs","100 5000000","cuda","_Z8sumArrayfiPKfPf","sumArray(float, int, const float *, float *)","sumArray(float, int, const float *, float *)","sumArray(float, int, const float *, float *)"
"rfs-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rfs","timeout",20.253185791998476,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rfs","100 5000000","cuda","_Z9sumArraysiiPKfPfS0_","sumArrays(int, int, const float *, float *, const float *)","sumArrays(int, int, const float *, float *, const float *)","sumArrays(int, int, const float *, float *, const float *)"
"rfs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rfs","normal",16.234841247000077,8.6,"__omp_offloading_10305_2b835e6_main_l136",1417721518.99,0.0,0.0,0.0,0.0,0.0,0.0,2528.0,"(256, 1, 1)","(1, 1, 1)","NVIDIA GeForce RTX 3080",0.0,0.0,0.0,5509.0,2179193037.9746833,1.5371093749971176,"rfs","100 5000000","omp","__omp_offloading_10305_2b835e6_main_l136","__omp_offloading_10305_2b835e6_main_l136","omp_offloading_10305_2b835e6_main:l136","__omp_offloading_10305_2b835e6_main_l136"
"rfs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rfs","normal",16.234841247000077,8.6,"__omp_offloading_10305_2b835e6__Z8sumArrayfiPKfPf_l57",1985287053.83,0.0,0.4569640576548503,0.0,0.0,907204827.7278,0.0,10992224.0,"(256, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",9972198.0,0.0,0.0,100480396.0,9141043341.183731,4.604393769429415,"rfs","100 5000000","omp","__omp_offloading_10305_2b835e6__Z8sumArrayfiPKfPf_l57","__omp_offloading_10305_2b835e6__Z8sumArrayfiPKfPf_l57","Z8sumArrayfiPKfPf:l57","__omp_offloading_10305_2b835e6__Z8sumArrayfiPKfPf_l57"
"rfs-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rfs","not profiled",16.234841247000077,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rfs","100 5000000","omp","__omp_offloading_10305_2b835e6__Z9sumArraysiiPKfPfS0__l72","__omp_offloading_10305_2b835e6__Z9sumArraysiiPKfPfS0__l72","Z9sumArraysiiPKfPfS0_:l72","__omp_offloading_10305_2b835e6__Z9sumArraysiiPKfPfS0__l72"
"rle-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rle","not profiled",2.851217870000255,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rle","--i=1000","cuda","_ZN3cub1-6","_ZN3cub1-6","_ZN3cub1-6","_ZN3cub1-6"
"rle-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rle","not profiled",2.851217870000255,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rle","--i=1000","cuda","_ZN3cub1-7","_ZN3cub1-7","_ZN3cub1-7","_ZN3cub1-7"
"rng-wallace-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rng-wallace","normal",2.7609065380001994,8.6,"_Z11rng_wallacejPfS_S_",683892604291.47,0.0,0.3131140651975232,0.0,0.0,214136393488.22327,0.0,587584.0,"(256, 1, 1)","(16384, 1, 1)","NVIDIA GeForce RTX 3080",125823118.0,0.0,0.0,276873216.0,471206186689.903,0.6890061154822467,"rng-wallace","1000","cuda","_Z11rng_wallacejPfS_S_","rng_wallace(unsigned int, float *, float *, float *)","rng_wallace(unsigned int, float *, float *, float *)","rng_wallace(unsigned int, float *, float *, float *)"
"rng-wallace-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rng-wallace","normal",2.8829502379994665,8.6,"__omp_offloading_10305_2b83617_main_l65",674526191371.62,0.0,0.2505581397961515,0.0,0.0,169008027753.856,0.0,595616.0,"(256, 1, 1)","(16384, 1, 1)","NVIDIA GeForce RTX 3080",100663885.0,0.0,0.0,197148672.0,330999623918.7665,0.49071426455019185,"rng-wallace","1000","omp","__omp_offloading_10305_2b83617_main_l65","__omp_offloading_10305_2b83617_main_l65","omp_offloading_10305_2b83617_main:l65","__omp_offloading_10305_2b83617_main_l65"
"rodrigues-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rodrigues","normal",3.011359285001163,8.6,"_Z6rotateif6float3PS_",630634710743.8,0.0,2.7438657778958806,0.0,0.0,1730377001163.1807,0.0,38720.0,"(256, 1, 1)","(3907, 1, 1)","NVIDIA GeForce RTX 3080",67000197.0,0.0,0.0,8000384.0,206621487603.3058,0.3276405248287186,"rodrigues","1000000 10000","cuda","_Z6rotateif6float3PS_","rotate(int, float, float3, float3 *)","rotate(int, float, float3, float3 *)","rotate(int, float, float3, float3 *)"
"rodrigues-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rodrigues","normal",3.011359285001163,8.6,"_Z7rotate2if6float3P6float4",653636485580.15,0.0,2.1483875422595626,0.0,0.0,1404264482786.7166,0.0,47712.0,"(256, 1, 1)","(3907, 1, 1)","NVIDIA GeForce RTX 3080",67000267.0,0.0,0.0,8000384.0,167680751173.70892,0.2565351764672072,"rodrigues","1000000 10000","cuda","_Z7rotate2if6float3P6float4","rotate2(int, float, float3, float4 *)","rotate2(int, float, float3, float4 *)","rotate2(int, float, float3, float4 *)"
"rodrigues-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rodrigues","normal",4.691181509999296,8.6,"__omp_offloading_10305_2b8362c__Z6rotateif6float3PS__l22",640207349081.36,0.0,2.105409739633557,0.0,0.0,1347898788140.8757,0.0,48768.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",65734328.0,0.0,0.0,32113219.0,658489562828.084,1.0285567070933461,"rodrigues","1000000 10000","omp","__omp_offloading_10305_2b8362c__Z6rotateif6float3PS__l22","__omp_offloading_10305_2b8362c__Z6rotateif6float3PS__l22","Z6rotateif6float3PS_:l22","__omp_offloading_10305_2b8362c__Z6rotateif6float3PS__l22"
"rodrigues-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rodrigues","normal",4.691181509999296,8.6,"__omp_offloading_10305_2b8362c__Z7rotate2if6float3P6float4_l54",645308658294.78,0.0,2.103953097221221,0.0,0.0,1357699150282.973,0.0,48416.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",65734362.0,0.0,0.0,32113219.0,663276995208.1956,1.0278445619510153,"rodrigues","1000000 10000","omp","__omp_offloading_10305_2b8362c__Z7rotate2if6float3P6float4_l54","__omp_offloading_10305_2b8362c__Z7rotate2if6float3P6float4_l54","Z7rotate2if6float3P6float4:l54","__omp_offloading_10305_2b8362c__Z7rotate2if6float3P6float4_l54"
"romberg-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/romberg","normal",3.085026940998432,8.6,"_Z7rombergddPd",8858608468.57,26.664791893904436,12.42242637911815,0.0,236212951283.9985,110045411522.2434,0.0,2058624.0,"(64, 1, 1)","(128, 1, 1)","NVIDIA GeForce RTX 3080",226542125.0,486273650.0,0.0,151186944.0,73440775974.63159,8.290328693857125,"romberg","128 64 1000","cuda","_Z7rombergddPd","romberg(double, double, double *)","romberg(double, double, double *)","romberg(double, double, double *)"
"romberg-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/romberg","not profiled",3.085026940998432,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","romberg","128 64 1000","cuda","__internal_trig_reduction_slowpathd","__internal_trig_reduction_slowpathd","__internal_trig_reduction_slowpathd","__internal_trig_reduction_slowpathd"
"romberg-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/romberg","normal",3.2417487500006246,8.6,"__omp_offloading_10305_2b8363f_main_l47",597809855.65,402.9536500934985,184.2183941607434,0.0,240889663396.0349,110127571621.3088,0.0,2057216.0,"(64, 1, 1)","(128, 1, 1)","NVIDIA GeForce RTX 3080",226556202.0,495562069.0,0.0,176513920.0,85802327028.37231,143.52778934211324,"romberg","128 64 1000","omp","__omp_offloading_10305_2b8363f_main_l47","__omp_offloading_10305_2b8363f_main_l47","omp_offloading_10305_2b8363f_main:l47","__omp_offloading_10305_2b8363f_main_l47"
"rotary-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rotary","normal",1.7005546760010475,8.6,"_Z45unrolled_elementwise_kernel_for_multi_outputsILi2EZ4mainEUlffffE_5ArrayIPcLi6EE23TrivialOffsetCalculatorILi4EjES4_ILi2EjEEviT0_T1_T2_T3_",652960758665.79,0.0,0.24039234984503796,0.0,0.0,156966771132.268,0.0,195712.0,"(128, 1, 1)","(10000, 1, 1)","NVIDIA GeForce RTX 3080",30720280.0,0.0,0.0,67840000.0,346631785480.7063,0.5308615883579085,"rotary","1000","cuda","_Z45unrolled_elementwise_kernel_for_multi_outputsILi2EZ4mainEUlffffE_5ArrayIPcLi6EE23TrivialOffsetCalculatorILi4EjES4_ILi2EjEEviT0_T1_T2_T3_","void unrolled_elementwise_kernel_for_multi_outputs<(int)2, main::[lambda(float, float, float, float) (instance 1)], Array<char *, (int)6>, TrivialOffsetCalculator<(int)4, unsigned int>, TrivialOffsetCalculator<(int)2, unsigned int>>(int, T2, T3, T4, T5)","void unrolled_elementwise_kernel_for_multi_outputs<(int)2, main::[lambda(float, float, float, float) (instance 1)], Array<char *, (int)6>, TrivialOffsetCalculator<(int)4, unsigned int>, TrivialOffsetCalculator<(int)2, unsigned int>>(int, T2, T3, T4, T5)","void unrolled_elementwise_kernel_for_multi_outputs<(int)2, main::[lambda(float, float, float, float) (instance 1)], Array<char *, (int)6>, TrivialOffsetCalculator<(int)4, unsigned int>, TrivialOffsetCalculator<(int)2, unsigned int>>(int, T2, T3, T4, T5)"
"rowwiseMoments-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rowwiseMoments","normal",5.499729615999968,8.6,"_Z20RowwiseMomentsKernelIfEvlT_PKS0_PS0_S3_",452297173230.25,0.0,3.7458617941939942,0.0,0.0,1694242700825.136,0.0,2384064.0,"(256, 1, 1)","(512, 1, 1)","NVIDIA GeForce RTX 3080",4039183030.0,0.0,0.0,2955453644.0,1239670429988.4568,2.7408316995104904,"rowwiseMoments","128 128 128 128 4 100","cuda","_Z20RowwiseMomentsKernelIfEvlT_PKS0_PS0_S3_","void RowwiseMomentsKernel<float>(long, T1, const T1 *, T1 *, T1 *)","void RowwiseMomentsKernel<float>(long, T1, const T1 *, T1 *, T1 *)","void RowwiseMomentsKernel<float>(long, T1, const T1 *, T1 *, T1 *)"
"rsc-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rsc","normal",1.7544019209999533,8.6,"_Z19RANSAC_kernel_blockPKfPK10flowvectoriiifPiS4_S4_",2453644314.87,0.0,319.2078550262812,0.0,0.0,783222538747.082,0.0,54880.0,"(256, 1, 1)","(512, 1, 1)","NVIDIA GeForce RTX 3080",42983252.0,0.0,0.0,69555897.0,1267417948250.7288,516.5451001066875,"rsc","-f ../rsc-cuda/input/vectors.csv -g 512","cuda","_Z19RANSAC_kernel_blockPKfPK10flowvectoriiifPiS4_S4_","RANSAC_kernel_block(const float *, const flowvector *, int, int, int, float, int *, int *, int *)","RANSAC_kernel_block(const float *, const flowvector *, int, int, int, float, int *, int *, int *)","RANSAC_kernel_block(const float *, const flowvector *, int, int, int, float, int *, int *, int *)"
"rsc-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rsc","normal",1.8536486590001005,8.6,"__omp_offloading_10305_2b836ad__Z24call_RANSAC_kernel_blockiiPfP10flowvectoriiifPiS2_S2__l44",31373674360.57,0.0,21.052602616873564,0.0,0.0,660497498944.275,0.0,51296.0,"(256, 1, 1)","(512, 1, 1)","NVIDIA GeForce RTX 3080",33880879.0,0.0,0.0,66731345.0,1300907380692.4514,41.46493540225603,"rsc","-f ../rsc-cuda/input/vectors.csv -g 512","omp","__omp_offloading_10305_2b836ad__Z24call_RANSAC_kernel_blockiiPfP10flowvectoriiifPiS2_S2__l44","__omp_offloading_10305_2b836ad__Z24call_RANSAC_kernel_blockiiPfP10flowvectoriiifPiS2_S2__l44","Z24call_RANSAC_kernel_blockiiPfP10flowvectoriiifPiS2_S2_:l44","__omp_offloading_10305_2b836ad__Z24call_RANSAC_kernel_blockiiPfP10flowvectoriiifPiS2_S2__l44"
"rtm8-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rtm8","normal",20.12720481500037,8.6,"_Z4rtm8PKfS0_S0_PfS1_S1_S0_m",663541827448.56,0.0,0.7131195300804148,0.0,0.0,473184636178.8169,0.0,5299104.0,"(16, 16, 1)","(43, 9, 450)","NVIDIA GeForce RTX 3080",2507454598.0,0.0,0.0,700641792.0,132218917009.36609,0.19926236981588946,"rtm8","100","cuda","_Z4rtm8PKfS0_S0_PfS1_S1_S0_m","rtm8(const float *, const float *, const float *, float *, float *, float *, const float *, unsigned long)","rtm8(const float *, const float *, const float *, float *, float *, float *, const float *, unsigned long)","rtm8(const float *, const float *, const float *, float *, float *, float *, const float *, unsigned long)"
"rtm8-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rtm8","normal",8.10890517199914,8.6,"__omp_offloading_10305_2b836da_main_l123",694011114323.34,0.0,0.6044758487699546,0.0,0.0,419512957386.38293,0.0,5977152.0,"(256, 1, 1)","(3200, 1, 1)","NVIDIA GeForce RTX 3080",2507492712.0,0.0,0.0,6178553104.0,1033695161842.9646,1.489450443240835,"rtm8","100","omp","__omp_offloading_10305_2b836da_main_l123","__omp_offloading_10305_2b836da_main_l123","omp_offloading_10305_2b836da_main:l123","__omp_offloading_10305_2b836da_main_l123"
"rushlarsen-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rushlarsen","normal",8.349181225999928,8.6,"_Z21k_forward_rush_larsenPdddPKdi",37565974381.3,7.152634861557559,0.38551034935584805,0.0,268695697968.06454,14482071907.627802,0.0,2058496.0,"(256, 1, 1)","(391, 1, 1)","NVIDIA GeForce RTX 3080",29811287.0,553109019.0,0.0,61900288.0,30070637980.350704,0.8004753896472759,"rushlarsen","100 100000","cuda","_Z21k_forward_rush_larsenPdddPKdi","k_forward_rush_larsen(double *, double, double, const double *, int)","k_forward_rush_larsen(double *, double, double, const double *, int)","k_forward_rush_larsen(double *, double, double, const double *, int)"
"rushlarsen-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/rushlarsen","not profiled",8.349181225999928,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rushlarsen","100 100000","cuda","__internal_accurate_pow","__internal_accurate_pow","__internal_accurate_pow","__internal_accurate_pow"
"rushlarsen-omp","/home/gbolet/gpuFLOPBench-updated/build/bin/omp/rushlarsen","normal",6.613830433998373,8.6,"__omp_offloading_10305_2b836f7__Z21k_forward_rush_larsenPdddPKdi_l7",70606249904.77,3.797749247894962,0.20371224552413017,0.0,268144832472.52402,14383357716.1386,0.0,2100256.0,"(256, 1, 1)","(391, 1, 1)","NVIDIA GeForce RTX 3080",30208733.0,563172793.0,0.0,84101824.0,40043606112.77863,0.5671396819231632,"rushlarsen","100 100000","omp","__omp_offloading_10305_2b836f7__Z21k_forward_rush_larsenPdddPKdi_l7","__omp_offloading_10305_2b836f7__Z21k_forward_rush_larsenPdddPKdi_l7","Z21k_forward_rush_larsenPdddPKdi:l7","__omp_offloading_10305_2b836f7__Z21k_forward_rush_larsenPdddPKdi_l7"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z11ratt_kernelIfEvPKT_PS0_S0_",647652727996.81,0.0,1.8225949289268544,0.0,0.0,1180408577752.6294,0.0,80352.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",94848190.0,0.0,0.0,34048000.0,423735563520.5097,0.6542635353843469,"s3d","-s 3 -n 100","cuda","_Z11ratt_kernelIfEvPKT_PS0_S0_","void ratt_kernel<float>(const T1 *, T1 *, T1)","void ratt_kernel<float>(const T1 *, T1 *, T1)","void ratt_kernel<float>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12rdsmh_kernelIfEvPKT_PS0_S0_",541641509433.96,0.0,6.217995539156245,0.0,0.0,3367924489482.2188,0.0,13568.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",45695999.0,0.0,0.0,6528000.0,481132075471.69806,0.8882850872609503,"s3d","-s 3 -n 100","cuda","_Z12rdsmh_kernelIfEvPKT_PS0_S0_","void rdsmh_kernel<float>(const T1 *, T1 *, T1)","void rdsmh_kernel<float>(const T1 *, T1 *, T1)","void rdsmh_kernel<float>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z7gr_baseIfEvPKT_S2_S2_PS0_S0_S0_",590962671905.7,0.0,0.2526641306396432,0.0,0.0,149315069737.5344,0.0,32576.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",4864087.0,0.0,0.0,4672000.0,143418467583.49704,0.2426861702127649,"s3d","-s 3 -n 100","cuda","_Z7gr_baseIfEvPKT_S2_S2_PS0_S0_S0_","void gr_base<float>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)","void gr_base<float>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)","void gr_base<float>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt2_kernelIfEvPKT_S2_PS0_S2_S0_",591274638633.38,0.0,0.7289732878235899,0.0,0.0,431023417331.28,0.0,24352.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",10496282.0,0.0,0.0,8896000.0,365308804204.9934,0.6178326962396627,"s3d","-s 3 -n 100","cuda","_Z12ratt2_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt2_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt2_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt2_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt3_kernelIfEvPKT_S2_PS0_S2_S0_",606463700234.19,0.0,0.7259775272956447,0.0,0.0,440279017490.5843,0.0,27328.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",12031944.0,0.0,0.0,11648000.0,426229508196.72125,0.702811244979922,"s3d","-s 3 -n 100","cuda","_Z12ratt3_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt3_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt3_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt3_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt4_kernelIfEvPKT_S2_PS0_S2_S0_",607296803652.97,0.0,0.7030134785315266,0.0,0.0,426937838437.152,0.0,28032.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",11967921.0,0.0,0.0,11584000.0,413242009132.42004,0.6804613603212056,"s3d","-s 3 -n 100","cuda","_Z12ratt4_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt4_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt4_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt4_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt5_kernelIfEvPKT_S2_PS0_S2_S0_",604797507788.16,0.0,0.6902338843042893,0.0,0.0,417451733018.1754,0.0,30816.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",12864192.0,0.0,0.0,12736000.0,413291796469.3665,0.6833556539954007,"s3d","-s 3 -n 100","cuda","_Z12ratt5_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt5_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt5_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt5_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
